order_id,customer_id,order_date,sales_channel,payment_method,order_status
ORD003079,CUST00938,2025-09-26,Mobile App,Credit Card,Completed
ORD003080,CUST00760,2026-06-16,Mobile App,COD,Completed
ORD003081,CUST01170,2025-12-28,Website,Credit Card,Returned
ORD003082,CUST00228,2026-01-29,Mobile App,UPI,Completed
ORD003083,CUST01196,2025-03-27,Website,Debit Card,Completed
ORD003084,CUST00152,2025-11-09,Mobile App,Credit Card,Completed
ORD003085,CUST00926,2025-10-16,Mobile App,Credit Card,Cancelled
ORD003086,CUST01190,2026-02-07,Mobile App,COD,Completed
ORD003087,CUST00203,2024-12-02,Mobile App,Wallet,Completed
ORD003088,CUST00328,2025-05-23,Mobile App,Credit Card,Completed
ORD003089,CUST00374,2024-03-25,Mobile App,Debit Card,Completed
ORD003090,CUST00700,2025-05-29,Mobile App,Wallet,Completed
ORD003091,CUST01184,2024-03-24,Website,COD,Completed
ORD003092,CUST00164,2025-07-05,Website,COD,Completed
ORD003093,CUST00047,2026-06-27,Mobile App,Debit Card,Cancelled
ORD003094,CUST01174,2026-05-13,Mobile App,UPI,Completed
ORD003095,CUST01182,2025-04-24,Website,Credit Card,Completed
ORD003096,CUST00867,2025-03-11,Mobile App,UPI,Completed
ORD003097,CUST00642,2024-04-01,Mobile App,Debit Card,Completed
ORD003098,CUST00952,2026-01-09,Marketplace,UPI,Completed
ORD003099,CUST00400,2024-11-22,Website,Credit Card,Completed
ORD003100,CUST00250,2024-05-04,Mobile App,Wallet,Completed
ORD003101,CUST01091,2024-09-11,Website,Debit Card,Completed
ORD003102,CUST00646,2024-05-17,Website,UPI,Completed
ORD003103,CUST00121,2025-08-10,Mobile App,Credit Card,Completed
ORD003104,CUST01029,2024-04-13,Mobile App,UPI,Completed
ORD003105,CUST00278,2026-06-19,Website,Net Banking,Completed
ORD003106,CUST00703,2024-03-12,Marketplace,Wallet,Completed
ORD003107,CUST00777,2024-07-29,Mobile App,UPI,Completed
ORD003108,CUST00715,2024-08-10,Website,Debit Card,Completed
ORD003109,CUST00724,2024-08-02,Website,Debit Card,Completed
ORD003110,CUST00684,2025-10-03,Mobile App,COD,Returned
ORD003111,CUST00882,2026-05-11,Website,Debit Card,Completed
ORD003112,CUST00505,2025-11-12,Website,Credit Card,Completed
ORD003113,CUST00491,2025-01-19,Mobile App,Debit Card,Completed
ORD003114,CUST00237,2026-03-19,Website,Credit Card,Completed
ORD003115,CUST00088,2025-11-26,Mobile App,Wallet,Cancelled
ORD003116,CUST00996,2025-04-27,Website,UPI,Completed
ORD003117,CUST00864,2025-08-31,Marketplace,Debit Card,Completed
ORD003118,CUST00511,2024-12-17,Website,Credit Card,Completed
ORD003119,CUST00526,2024-09-18,Website,Net Banking,Completed
ORD003120,CUST00215,2024-02-05,Mobile App,Net Banking,Returned
ORD003121,CUST00420,2024-11-27,Website,COD,Completed
ORD003122,CUST00839,2024-11-02,Mobile App,UPI,Completed
ORD003123,CUST00077,2024-05-07,Website,Debit Card,Completed
ORD003124,CUST00439,2025-05-17,Website,UPI,Completed
ORD003125,CUST00276,2025-03-08,Marketplace,Credit Card,Completed
ORD003126,CUST00531,2025-10-10,Mobile App,Credit Card,Completed
ORD003127,CUST00471,2025-08-15,Mobile App,Wallet,Cancelled
ORD003128,CUST00844,2025-08-12,Mobile App,UPI,Completed
ORD003129,CUST00008,2024-09-23,Mobile App,UPI,Completed
ORD003130,CUST00570,2026-05-28,Marketplace,Credit Card,Completed
ORD003131,CUST00656,2026-06-11,Mobile App,Credit Card,Completed
ORD003132,CUST00674,2024-08-30,Mobile App,COD,Completed
ORD003133,CUST00253,2025-05-17,Website,COD,Completed
ORD003134,CUST01133,2025-03-11,Marketplace,COD,Completed
ORD003135,CUST00786,2026-02-14,Mobile App,Wallet,Completed
ORD003136,CUST00072,2026-02-23,Website,COD,Completed
ORD003137,CUST01071,2026-02-17,Marketplace,Credit Card,Completed
ORD003138,CUST00908,2025-04-26,Mobile App,Credit Card,Completed
ORD003139,CUST00480,2026-01-19,Website,Credit Card,Completed
ORD003140,CUST00515,2024-01-15,Website,Net Banking,Completed
ORD003141,CUST00231,2025-09-29,Marketplace,Credit Card,Completed
ORD003142,CUST00859,2025-10-14,Marketplace,UPI,Completed
ORD003143,CUST00715,2024-05-16,Website,UPI,Completed
ORD003144,CUST00139,2024-09-25,Mobile App,UPI,Cancelled
ORD003145,CUST00175,2026-07-04,Mobile App,Net Banking,Completed
ORD003146,CUST00275,2025-04-17,Website,Net Banking,Completed
ORD003147,CUST01014,2024-02-27,Mobile App,Wallet,Completed
ORD003148,CUST00441,2025-08-01,Website,Credit Card,Completed
ORD003149,CUST01129,2026-05-10,Mobile App,UPI,Completed
ORD003150,CUST00634,2025-09-22,Website,Debit Card,Completed
ORD003151,CUST00568,2026-02-07,Mobile App,Credit Card,Completed
ORD003152,CUST01143,2026-01-23,Website,Net Banking,Returned
ORD003153,CUST01177,2026-06-05,Website,UPI,Completed
ORD003154,CUST00612,2025-05-22,Mobile App,UPI,Completed
ORD003155,CUST00439,2026-05-02,Website,UPI,Completed
ORD003156,CUST00106,2025-09-28,Website,Credit Card,Completed
ORD003157,CUST00782,2024-04-11,Website,Credit Card,Completed
ORD003158,CUST00919,2025-02-12,Mobile App,UPI,Returned
ORD003159,CUST00072,2024-06-04,Website,Credit Card,Completed
ORD003160,CUST00849,2025-02-04,Mobile App,UPI,Completed
ORD003161,CUST01114,2025-02-23,Mobile App,UPI,Completed
ORD003162,CUST00642,2025-09-11,Website,UPI,Completed
ORD003163,CUST01154,2024-12-07,Marketplace,UPI,Completed
ORD003164,CUST00946,2025-09-22,Website,Net Banking,Completed
ORD003165,CUST00352,2025-04-07,Website,UPI,Completed
ORD003166,CUST01160,2025-01-24,Website,Credit Card,Cancelled
ORD003167,CUST00799,2025-11-01,Website,UPI,Completed
ORD003168,CUST00520,2026-04-23,Website,COD,Completed
ORD003169,CUST00835,2026-01-31,Mobile App,COD,Completed
ORD003170,CUST01121,2024-06-20,Mobile App,COD,Completed
ORD003171,CUST00932,2024-01-07,Website,UPI,Completed
ORD003172,CUST00462,2024-05-28,Mobile App,Credit Card,Completed
ORD003173,CUST00270,2026-07-13,Website,UPI,Completed
ORD003174,CUST00296,2024-01-16,Website,UPI,Completed
ORD003175,CUST00169,2026-02-12,Website,Net Banking,Returned
ORD003176,CUST00035,2026-01-17,Mobile App,Credit Card,Completed
ORD003177,CUST00972,2026-03-27,Mobile App,Credit Card,Completed
ORD003178,CUST00375,2025-11-21,Website,Debit Card,Completed
ORD003179,CUST00268,2024-08-18,Website,UPI,Completed
ORD003180,CUST00615,2026-04-17,Mobile App,UPI,Returned
ORD003181,CUST00554,2024-05-17,Marketplace,Wallet,Completed
ORD003182,CUST00719,2025-07-07,Website,UPI,Completed
ORD003183,CUST00227,2025-08-11,Website,COD,Completed
ORD003184,CUST00187,2026-05-11,Website,Credit Card,Cancelled
ORD003185,CUST00585,2026-02-14,Mobile App,Wallet,Cancelled
ORD003186,CUST00981,2024-09-18,Mobile App,Wallet,Cancelled
ORD003187,CUST00863,2025-06-10,Website,Credit Card,Returned
ORD003188,CUST00020,2026-07-18,Website,UPI,Completed
ORD003189,CUST01047,2024-01-25,Mobile App,Credit Card,Completed
ORD003190,CUST01157,2024-03-31,Website,UPI,Completed
ORD003191,CUST01162,2026-05-16,Website,Credit Card,Completed
ORD003192,CUST01170,2025-02-17,Mobile App,Net Banking,Returned
ORD003193,CUST00413,2026-02-25,Website,COD,Completed
ORD003194,CUST00405,2026-05-03,Mobile App,COD,Completed
ORD003195,CUST01045,2024-10-02,Website,Credit Card,Returned
ORD003196,CUST00324,2025-05-31,Website,Debit Card,Completed
ORD003197,CUST00562,2024-11-22,Website,UPI,Completed
ORD003198,CUST00136,2024-06-21,Marketplace,UPI,Completed
ORD003199,CUST00304,2025-12-03,Mobile App,Credit Card,Completed
ORD003200,CUST00427,2026-06-18,Mobile App,UPI,Completed
ORD003201,CUST01063,2025-07-15,Website,Wallet,Completed
ORD003202,CUST00929,2025-02-16,Website,UPI,Completed
ORD003203,CUST01068,2025-06-12,Mobile App,Net Banking,Returned
ORD003204,CUST00517,2024-05-04,Website,Wallet,Completed
ORD003205,CUST00190,2026-05-26,Website,Net Banking,Completed
ORD003206,CUST00482,2026-04-20,Website,Credit Card,Returned
ORD003207,CUST01192,2026-01-29,Mobile App,COD,Completed
ORD003208,CUST00092,2025-04-15,Website,Debit Card,Completed
ORD003209,CUST01113,2024-11-03,Marketplace,COD,Returned
ORD003210,CUST01122,2026-06-06,Website,COD,Completed
ORD003211,CUST00104,2024-02-11,Website,Debit Card,Completed
ORD003212,CUST01055,2025-08-26,Website,UPI,Completed
ORD003213,CUST00199,2026-06-30,Mobile App,UPI,Completed
ORD003214,CUST00197,2026-08-09,Mobile App,UPI,Completed
ORD003215,CUST01138,2025-09-10,Mobile App,Net Banking,Completed
ORD003216,CUST01175,2024-05-24,Marketplace,Credit Card,Returned
ORD003217,CUST00533,2024-07-12,Mobile App,Debit Card,Completed
ORD003218,CUST00664,2024-07-27,Mobile App,UPI,Completed
ORD003219,CUST00659,2025-04-02,Website,Debit Card,Completed
ORD003220,CUST01192,2024-10-17,Mobile App,UPI,Completed
ORD003221,CUST00304,2025-03-28,Mobile App,UPI,Completed
ORD003222,CUST00033,2024-09-30,Mobile App,Net Banking,Completed
ORD003223,CUST01039,2024-04-03,Website,UPI,Completed
ORD003224,CUST00592,2025-04-02,Marketplace,UPI,Cancelled
ORD003225,CUST00069,2024-05-24,Mobile App,Credit Card,Completed
ORD003226,CUST00666,2024-09-25,Marketplace,Credit Card,Completed
ORD003227,CUST00395,2025-01-02,Website,UPI,Returned
ORD003228,CUST00931,2024-12-18,Website,Credit Card,Completed
ORD003229,CUST01147,2024-04-06,Marketplace,Debit Card,Completed
ORD003230,CUST00238,2025-07-16,Mobile App,COD,Completed
ORD003231,CUST00671,2026-03-16,Website,UPI,Completed
ORD003232,CUST00815,2026-07-02,Website,UPI,Completed
ORD003233,CUST00449,2024-06-26,Website,Credit Card,Completed
ORD003234,CUST00262,2024-03-28,Mobile App,Credit Card,Completed
ORD003235,CUST00184,2024-01-31,Mobile App,Net Banking,Completed
ORD003236,CUST00261,2026-07-14,Mobile App,COD,Completed
ORD003237,CUST00719,2024-03-11,Website,UPI,Cancelled
ORD003238,CUST01091,2026-08-27,Mobile App,UPI,Completed
ORD003239,CUST00666,2025-03-21,Website,Wallet,Cancelled
ORD003240,CUST00530,2026-07-24,Website,Net Banking,Returned
ORD003241,CUST00364,2024-11-08,Mobile App,COD,Completed
ORD003242,CUST00615,2024-08-12,Website,COD,Completed
ORD003243,CUST00682,2024-03-31,Website,Credit Card,Completed
ORD003244,CUST00420,2026-03-28,Marketplace,Credit Card,Completed
ORD003245,CUST00482,2024-09-22,Website,COD,Completed
ORD003246,CUST01096,2025-02-23,Website,COD,Completed
ORD003247,CUST00259,2026-02-06,Mobile App,Debit Card,Completed
ORD003248,CUST00008,2025-04-08,Website,Wallet,Completed
ORD003249,CUST00720,2025-01-31,Marketplace,Wallet,Returned
ORD003250,CUST00267,2026-05-26,Website,UPI,Cancelled
ORD003251,CUST00906,2026-06-19,Mobile App,Credit Card,Completed
ORD003252,CUST00553,2025-06-06,Mobile App,Credit Card,Completed
ORD003253,CUST00327,2024-03-23,Mobile App,Debit Card,Completed
ORD003254,CUST00846,2024-02-07,Marketplace,UPI,Completed
ORD003255,CUST01159,2025-05-27,Website,Credit Card,Completed
ORD003256,CUST00642,2024-08-28,Mobile App,Wallet,Completed
ORD003257,CUST00859,2024-11-10,Mobile App,Net Banking,Completed
ORD003258,CUST00227,2026-08-28,Website,Credit Card,Completed
ORD003259,CUST00518,2026-05-13,Mobile App,Net Banking,Completed
ORD003260,CUST01178,2024-09-19,Mobile App,UPI,Completed
ORD003261,CUST00567,2025-12-08,Mobile App,Debit Card,Completed
ORD003262,CUST00208,2024-05-06,Mobile App,Debit Card,Completed
ORD003263,CUST01128,2025-07-13,Website,UPI,Completed
ORD003264,CUST00879,2026-05-27,Website,UPI,Completed
ORD003265,CUST00589,2026-03-18,Website,COD,Completed
ORD003266,CUST00133,2026-01-11,Mobile App,UPI,Completed
ORD003267,CUST00048,2025-07-03,Marketplace,Credit Card,Cancelled
ORD003268,CUST00712,2024-01-19,Mobile App,Wallet,Returned
ORD003269,CUST00187,2024-07-05,Website,COD,Completed
ORD003270,CUST00572,2025-11-03,Website,Net Banking,Completed
ORD003271,CUST00243,2024-01-31,Mobile App,UPI,Completed
ORD003272,CUST01082,2026-08-31,Website,Wallet,Completed
ORD003273,CUST00206,2024-05-25,Mobile App,Debit Card,Completed
ORD003274,CUST00120,2024-02-24,Website,UPI,Completed
ORD003275,CUST00915,2024-04-17,Mobile App,Debit Card,Completed
ORD003276,CUST00165,2024-02-20,Website,UPI,Returned
ORD003277,CUST00610,2024-08-02,Marketplace,Credit Card,Completed
ORD003278,CUST01017,2024-04-19,Mobile App,Debit Card,Completed
ORD003279,CUST01137,2025-10-29,Website,Wallet,Completed
ORD003280,CUST00795,2025-10-07,Mobile App,UPI,Returned
ORD003281,CUST00105,2024-12-29,Mobile App,UPI,Completed
ORD003282,CUST00956,2024-10-18,Mobile App,Credit Card,Completed
ORD003283,CUST00247,2024-01-10,Website,COD,Completed
ORD003284,CUST01086,2024-12-11,Website,UPI,Completed
ORD003285,CUST01144,2024-06-19,Mobile App,COD,Completed
ORD003286,CUST00008,2026-02-01,Website,Net Banking,Completed
ORD003287,CUST00465,2024-02-27,Website,COD,Completed
ORD003288,CUST01132,2024-01-29,Mobile App,UPI,Completed
ORD003289,CUST00317,2026-05-04,Website,UPI,Completed
ORD003290,CUST00787,2026-02-15,Website,Credit Card,Completed
ORD003291,CUST00994,2024-07-21,Website,UPI,Completed
ORD003292,CUST01147,2025-03-05,Mobile App,COD,Completed
ORD003293,CUST00588,2026-03-28,Mobile App,Debit Card,Completed
ORD003294,CUST00721,2025-01-10,Website,COD,Completed
ORD003295,CUST00527,2024-06-22,Mobile App,Credit Card,Completed
ORD003296,CUST00437,2024-05-18,Mobile App,COD,Completed
ORD003297,CUST00249,2026-04-24,Website,UPI,Returned
ORD003298,CUST00784,2025-09-08,Mobile App,Wallet,Completed
ORD003299,CUST00967,2025-11-13,Website,Wallet,Completed
ORD003300,CUST00136,2024-12-31,Website,Net Banking,Completed
ORD003301,CUST00747,2026-05-20,Mobile App,COD,Returned
ORD003302,CUST00660,2024-04-01,Website,UPI,Completed
ORD003303,CUST00298,2024-11-01,Website,UPI,Cancelled
ORD003304,CUST00405,2024-08-10,Website,COD,Returned
ORD003305,CUST01071,2025-10-26,Mobile App,COD,Completed
ORD003306,CUST00434,2026-05-18,Mobile App,Net Banking,Completed
ORD003307,CUST00455,2026-06-05,Mobile App,Credit Card,Completed
ORD003308,CUST00136,2025-05-30,Website,UPI,Cancelled
ORD003309,CUST00871,2026-01-26,Mobile App,Wallet,Completed
ORD003310,CUST00469,2024-11-19,Website,UPI,Cancelled
ORD003311,CUST00976,2025-01-21,Mobile App,Net Banking,Completed
ORD003312,CUST00596,2025-02-01,Website,Wallet,Completed
ORD003313,CUST00676,2026-06-07,Website,Debit Card,Completed
ORD003314,CUST00035,2024-11-29,Mobile App,COD,Completed
ORD003315,CUST00862,2025-05-25,Website,COD,Completed
ORD003316,CUST01199,2026-04-19,Mobile App,Wallet,Completed
ORD003317,CUST00506,2025-04-28,Mobile App,Credit Card,Completed
ORD003318,CUST00228,2026-06-03,Website,Net Banking,Cancelled
ORD003319,CUST01010,2026-07-18,Website,UPI,Completed
ORD003320,CUST01153,2025-01-16,Website,UPI,Completed
ORD003321,CUST00771,2024-06-07,Mobile App,Debit Card,Completed
ORD003322,CUST00946,2026-04-11,Website,Net Banking,Completed
ORD003323,CUST00600,2024-10-29,Website,Net Banking,Returned
ORD003324,CUST00574,2026-03-01,Website,Credit Card,Completed
ORD003325,CUST00133,2025-01-01,Website,UPI,Completed
ORD003326,CUST01025,2026-04-26,Website,Credit Card,Completed
ORD003327,CUST00985,2026-02-11,Mobile App,Debit Card,Completed
ORD003328,CUST00126,2025-11-11,Website,Credit Card,Completed
ORD003329,CUST01086,2024-08-21,Website,UPI,Completed
ORD003330,CUST00150,2026-04-21,Mobile App,Credit Card,Completed
ORD003331,CUST00371,2025-04-15,Website,UPI,Completed
ORD003332,CUST00808,2024-09-22,Mobile App,Credit Card,Completed
ORD003333,CUST00381,2025-04-06,Mobile App,Wallet,Returned
ORD003334,CUST00854,2025-04-04,Website,UPI,Completed
ORD003335,CUST00773,2026-07-02,Mobile App,UPI,Returned
ORD003336,CUST00423,2026-05-30,Marketplace,UPI,Completed
ORD003337,CUST00822,2026-07-31,Website,Net Banking,Completed
ORD003338,CUST00447,2024-05-08,Mobile App,Credit Card,Completed
ORD003339,CUST00107,2025-05-01,Website,Debit Card,Completed
ORD003340,CUST01059,2024-09-26,Marketplace,Credit Card,Completed
ORD003341,CUST00479,2025-11-26,Website,Net Banking,Completed
ORD003342,CUST00482,2026-03-07,Website,Credit Card,Completed
ORD003343,CUST00297,2025-06-21,Website,Debit Card,Completed
ORD003344,CUST00671,2026-07-15,Mobile App,Credit Card,Returned
ORD003345,CUST00019,2026-03-06,Website,Net Banking,Completed
ORD003346,CUST00923,2025-02-25,Website,Credit Card,Completed
ORD003347,CUST01024,2025-04-19,Mobile App,Credit Card,Completed
ORD003348,CUST00158,2026-05-20,Mobile App,COD,Completed
ORD003349,CUST01080,2026-03-11,Website,Wallet,Completed
ORD003350,CUST00825,2026-05-30,Mobile App,UPI,Completed
ORD003351,CUST00123,2024-07-03,Mobile App,UPI,Completed
ORD003352,CUST00212,2025-05-08,Website,UPI,Completed
ORD003353,CUST01004,2025-01-14,Website,UPI,Completed
ORD003354,CUST00337,2025-03-09,Website,Credit Card,Completed
ORD003355,CUST00762,2025-07-10,Website,UPI,Completed
ORD003356,CUST01134,2025-08-13,Website,Credit Card,Returned
ORD003357,CUST00871,2026-05-05,Marketplace,UPI,Completed
ORD003358,CUST00367,2026-04-05,Website,COD,Completed
ORD003359,CUST01126,2025-08-05,Website,COD,Cancelled
ORD003360,CUST00815,2024-07-07,Website,Wallet,Completed
ORD003361,CUST00052,2025-07-13,Mobile App,Credit Card,Cancelled
ORD003362,CUST00040,2026-02-16,Marketplace,Wallet,Completed
ORD003363,CUST00398,2026-08-04,Website,Net Banking,Cancelled
ORD003364,CUST00023,2025-12-02,Marketplace,Credit Card,Completed
ORD003365,CUST00847,2024-07-08,Mobile App,UPI,Cancelled
ORD003366,CUST01183,2025-01-20,Website,UPI,Completed
ORD003367,CUST01154,2024-06-12,Website,Credit Card,Returned
ORD003368,CUST01138,2026-07-26,Website,UPI,Completed
ORD003369,CUST00815,2026-01-29,Mobile App,Credit Card,Completed
ORD003370,CUST00717,2026-06-21,Mobile App,Debit Card,Returned
ORD003371,CUST00223,2024-11-28,Mobile App,UPI,Completed
ORD003372,CUST00947,2024-05-10,Mobile App,COD,Completed
ORD003373,CUST00179,2025-07-07,Website,Debit Card,Completed
ORD003374,CUST00713,2024-08-15,Mobile App,Credit Card,Completed
ORD003375,CUST00880,2026-04-16,Website,Wallet,Completed
ORD003376,CUST00810,2025-04-08,Mobile App,Wallet,Completed
ORD003377,CUST01133,2024-06-19,Mobile App,Credit Card,Completed
ORD003378,CUST00543,2025-05-15,Mobile App,Debit Card,Completed
ORD003379,CUST00002,2025-04-08,Website,Debit Card,Completed
ORD003380,CUST00858,2024-01-03,Mobile App,COD,Completed
ORD003381,CUST00045,2026-05-16,Website,Debit Card,Completed
ORD003382,CUST00212,2026-08-02,Mobile App,Wallet,Completed
ORD003383,CUST00340,2024-02-17,Website,UPI,Completed
ORD003384,CUST00613,2026-04-25,Mobile App,UPI,Completed
ORD003385,CUST01111,2024-09-22,Mobile App,UPI,Completed
ORD003386,CUST00322,2026-07-09,Website,UPI,Completed
ORD003387,CUST00344,2024-01-07,Website,UPI,Completed
ORD003388,CUST00679,2025-01-18,Website,COD,Completed
ORD003389,CUST00464,2026-06-24,Marketplace,Credit Card,Completed
ORD003390,CUST00069,2025-11-30,Website,Credit Card,Completed
ORD003391,CUST01148,2025-07-21,Website,Wallet,Completed
ORD003392,CUST00503,2026-02-12,Website,UPI,Completed
ORD003393,CUST00335,2025-02-07,Mobile App,UPI,Completed
ORD003394,CUST00711,2024-01-28,Mobile App,Net Banking,Returned
ORD003395,CUST00251,2024-08-24,Website,COD,Completed
ORD003396,CUST00186,2024-10-03,Website,Debit Card,Completed
ORD003397,CUST00805,2024-12-07,Website,COD,Completed
ORD003398,CUST00116,2024-05-17,Website,UPI,Completed
ORD003399,CUST00155,2024-07-21,Website,Credit Card,Completed
ORD003400,CUST00135,2024-06-12,Marketplace,Credit Card,Completed
ORD003401,CUST00550,2026-06-06,Mobile App,Debit Card,Cancelled
ORD003402,CUST00201,2024-12-16,Mobile App,UPI,Completed
ORD003403,CUST00470,2025-12-20,Website,Credit Card,Completed
ORD003404,CUST00868,2024-05-11,Mobile App,UPI,Completed
ORD003405,CUST01042,2025-11-14,Mobile App,Credit Card,Completed
ORD003406,CUST00291,2026-07-07,Mobile App,COD,Completed
