order_id,payment_method,payment_status,transaction_date,order_amount
ORD003117,Debit Card,Paid,2025-08-31,44889.28
ORD003118,Credit Card,Paid,2024-12-17,4918.2
ORD003119,Net Banking,Failed,2024-09-18,33267.05
ORD003120,Net Banking,Paid,2024-02-06,45796.57
ORD003121,COD,Paid,2024-11-28,19897.25
ORD003122,UPI,Paid,2024-11-02,44879.37
ORD003123,Debit Card,Failed,2024-05-07,49286.58
ORD003124,UPI,Paid,2025-05-17,37002.89
ORD003125,Credit Card,Failed,2025-03-08,5910.04
ORD003126,Credit Card,Paid,2025-10-11,42111.53
ORD003127,Wallet,Paid,2025-08-15,27723.12
ORD003128,UPI,Paid,2025-08-12,32127.13
ORD003129,UPI,Paid,2024-09-23,43966.79
ORD003130,Credit Card,Paid,2026-05-29,33100.28
ORD003131,Credit Card,Paid,2026-06-11,15458.49
ORD003132,COD,Paid,2024-08-31,40521.55
ORD003133,COD,Paid,2025-05-17,28974.5
ORD003134,COD,Paid,2025-03-12,8018.29
ORD003135,Wallet,Paid,2026-02-15,16331.94
ORD003136,COD,Paid,2026-02-24,22457.05
ORD003137,Credit Card,Paid,2026-02-17,41999.36
ORD003138,Credit Card,Paid,2025-04-27,21228.19
ORD003139,Credit Card,Paid,2026-01-20,8283.69
ORD003140,Net Banking,Paid,2024-01-15,38800.2
ORD003141,Credit Card,Paid,2025-09-30,18130.44
ORD003142,UPI,Paid,2025-10-15,39335.71
ORD003143,UPI,Paid,2024-05-17,18125.7
ORD003144,UPI,Paid,2024-09-25,4259.23
ORD003145,Net Banking,Failed,2026-07-04,45256.36
ORD003146,Net Banking,Paid,2025-04-18,32687.76
ORD003147,Wallet,Paid,2024-02-28,652.89
ORD003148,Credit Card,Paid,2025-08-01,524.31
ORD003149,UPI,Paid,2026-05-11,18049.41
ORD003150,Debit Card,Paid,2025-09-22,26755.54
ORD003151,Credit Card,Paid,2026-02-07,10136.75
ORD003152,Net Banking,Paid,2026-01-23,16303.15
ORD003153,UPI,Paid,2026-06-06,29499.85
ORD003154,UPI,Paid,2025-05-22,19578.27
ORD003155,UPI,Paid,2026-05-03,28097.95
ORD003156,Credit Card,Paid,2025-09-29,48290.22
ORD003157,Credit Card,Paid,2024-04-12,37775.24
ORD003158,UPI,Paid,2025-02-12,5535.89
ORD003159,Credit Card,Refunded,2024-06-04,11445.81
ORD003160,UPI,Refunded,2025-02-04,8939.65
ORD003161,UPI,Paid,2025-02-23,47768.55
ORD003162,UPI,Paid,2025-09-12,25685.07
ORD003163,UPI,Paid,2024-12-07,38879.89
ORD003164,Net Banking,Paid,2025-09-23,7635.68
ORD003165,UPI,Paid,2025-04-07,1216.61
ORD003166,Credit Card,Paid,2025-01-25,6111.23
ORD003167,UPI,Paid,2025-11-01,38866.61
ORD003168,COD,Paid,2026-04-23,24895.52
ORD003169,COD,Paid,2026-01-31,35287.93
ORD003170,COD,Paid,2024-06-20,49242.65
ORD003171,UPI,Paid,2024-01-08,36599.14
ORD003172,Credit Card,Paid,2024-05-29,14342.54
ORD003173,UPI,Paid,2026-07-14,19915
ORD003174,UPI,Paid,2024-01-16,36357.34
ORD003175,Net Banking,Paid,2026-02-13,21051.55
ORD003176,Credit Card,Paid,2026-01-18,48424.51
ORD003177,Credit Card,Paid,2026-03-27,15743.23
ORD003178,Debit Card,Paid,2025-11-22,18149.81
ORD003179,UPI,Paid,2024-08-18,32371.15
ORD003180,UPI,Paid,2026-04-18,40078.02
ORD003181,Wallet,Paid,2024-05-18,4926.77
ORD003182,UPI,Paid,2025-07-08,18193.29
ORD003183,COD,Paid,2025-08-12,42893.8
ORD003184,Credit Card,Paid,2026-05-11,46981.47
ORD003185,Wallet,Paid,2026-02-14,49698.43
ORD003186,Wallet,Paid,2024-09-18,44127.31
ORD003187,Credit Card,Paid,2025-06-11,21276.09
ORD003188,UPI,Paid,2026-07-18,36921.14
ORD003189,Credit Card,Refunded,2024-01-26,10768.46
ORD003190,UPI,Paid,2024-04-01,49581.97
ORD003191,Credit Card,Paid,2026-05-16,39332.84
ORD003192,Net Banking,Paid,2025-02-17,34780.28
ORD003193,COD,Paid,2026-02-26,8891.15
ORD003194,COD,Refunded,2026-05-04,46784.97
ORD003195,Credit Card,Failed,2024-10-03,40768.55
ORD003196,Debit Card,Paid,2025-06-01,4781.14
ORD003197,UPI,Paid,2024-11-23,43857.64
ORD003198,UPI,Paid,2024-06-22,43961.87
ORD003199,Credit Card,Paid,2025-12-03,24636.05
ORD003200,UPI,Paid,2026-06-18,29232.81
ORD003201,Wallet,Paid,2025-07-15,26417.38
ORD003202,UPI,Paid,2025-02-17,43328.22
ORD003203,Net Banking,Paid,2025-06-13,6321.34
ORD003204,Wallet,Paid,2024-05-04,45659.8
ORD003205,Net Banking,Paid,2026-05-27,34329.62
ORD003206,Credit Card,Paid,2026-04-21,36576.07
ORD003207,COD,Paid,2026-01-29,49067.43
ORD003208,Debit Card,Paid,2025-04-16,34888.64
ORD003209,COD,Paid,2024-11-03,42884.9
ORD003210,COD,Refunded,2026-06-07,19802.54
ORD003211,Debit Card,Paid,2024-02-11,10337.97
ORD003212,UPI,Paid,2025-08-26,12743.84
ORD003213,UPI,Paid,2026-07-01,31783.69
ORD003214,UPI,Paid,2026-08-09,5889.02
ORD003215,Net Banking,Paid,2025-09-11,17779.27
ORD003216,Credit Card,Paid,2024-05-25,29138.86
ORD003217,Debit Card,Paid,2024-07-13,1646.82
ORD003218,UPI,Paid,2024-07-27,6432.47
ORD003219,Debit Card,Paid,2025-04-02,38100.23
ORD003220,UPI,Paid,2024-10-18,38464.56
ORD003221,UPI,Refunded,2025-03-29,14172.51
ORD003222,Net Banking,Paid,2024-09-30,7247.81
ORD003223,UPI,Paid,2024-04-04,29945.64
ORD003224,UPI,Paid,2025-04-02,31658.61
ORD003225,Credit Card,Paid,2024-05-24,9490.67
ORD003226,Credit Card,Paid,2024-09-26,3281.27
ORD003227,UPI,Paid,2025-01-03,8662.14
ORD003228,Credit Card,Paid,2024-12-19,10998.32
ORD003229,Debit Card,Paid,2024-04-07,29964.78
ORD003230,COD,Paid,2025-07-17,18231.03
ORD003231,UPI,Paid,2026-03-17,23652.45
ORD003232,UPI,Paid,2026-07-02,11286.03
ORD003233,Credit Card,Paid,2024-06-27,49570.28
ORD003234,Credit Card,Paid,2024-03-29,7705.55
ORD003235,Net Banking,Paid,2024-02-01,30279.7
ORD003236,COD,Paid,2026-07-15,4393.03
ORD003237,UPI,Paid,2024-03-12,2260.37
ORD003238,UPI,Paid,2026-08-27,44572.18
ORD003239,Wallet,Paid,2025-03-22,10313.35
ORD003240,Net Banking,Paid,2026-07-25,49815.8
ORD003241,COD,Paid,2024-11-09,38891.5
ORD003242,COD,Paid,2024-08-13,10902.74
ORD003243,Credit Card,Paid,2024-04-01,10780.19
ORD003244,Credit Card,Paid,2026-03-28,30706.02
ORD003245,COD,Paid,2024-09-22,30904.97
ORD003246,COD,Paid,2025-02-23,4965.44
ORD003247,Debit Card,Paid,2026-02-07,8188.43
ORD003248,Wallet,Refunded,2025-04-09,5812.48
ORD003249,Wallet,Paid,2025-01-31,45821.6
ORD003250,UPI,Paid,2026-05-26,23239.03
ORD003251,Credit Card,Paid,2026-06-20,22616.17
ORD003252,Credit Card,Paid,2025-06-07,22502.16
ORD003253,Debit Card,Paid,2024-03-24,7713.3
ORD003254,UPI,Paid,2024-02-08,18884.42
ORD003255,Credit Card,Paid,2025-05-27,30386.14
ORD003256,Wallet,Paid,2024-08-28,33803.52
ORD003257,Net Banking,Paid,2024-11-10,11141.92
ORD003258,Credit Card,Paid,2026-08-29,10825.7
ORD003259,Net Banking,Paid,2026-05-14,26048.34
ORD003260,UPI,Failed,2024-09-19,22671.16
ORD003261,Debit Card,Paid,2025-12-09,6448.05
ORD003262,Debit Card,Paid,2024-05-06,5643.87
ORD003263,UPI,Paid,2025-07-14,27424.55
ORD003264,UPI,Paid,2026-05-27,1508.11
ORD003265,COD,Paid,2026-03-19,23109.66
ORD003266,UPI,Paid,2026-01-12,15812.24
ORD003267,Credit Card,Paid,2025-07-03,17844.93
ORD003268,Wallet,Paid,2024-01-20,45993.11
ORD003269,COD,Paid,2024-07-06,35942.86
ORD003270,Net Banking,Failed,2025-11-04,33300.3
ORD003271,UPI,Failed,2024-01-31,19851.76
ORD003272,Wallet,Paid,2026-09-01,10724.28
ORD003273,Debit Card,Paid,2024-05-26,17597.56
ORD003274,UPI,Paid,2024-02-25,9308.3
ORD003275,Debit Card,Paid,2024-04-17,20415.91
ORD003276,UPI,Paid,2024-02-21,34383.93
ORD003277,Credit Card,Paid,2024-08-03,5762.38
ORD003278,Debit Card,Paid,2024-04-20,23312.18
ORD003279,Wallet,Paid,2025-10-29,20736.21
ORD003280,UPI,Paid,2025-10-08,28346.53
ORD003281,UPI,Paid,2024-12-30,5748.15
ORD003282,Credit Card,Paid,2024-10-19,6562.27
ORD003283,COD,Paid,2024-01-11,5965.57
ORD003284,UPI,Paid,2024-12-12,40655.14
ORD003285,COD,Paid,2024-06-20,17691.04
ORD003286,Net Banking,Paid,2026-02-02,38488.87
ORD003287,COD,Paid,2024-02-28,16138.04
ORD003288,UPI,Refunded,2024-01-30,41071.79
ORD003289,UPI,Paid,2026-05-04,4827.61
ORD003290,Credit Card,Paid,2026-02-15,20230.69
ORD003291,UPI,Paid,2024-07-22,39828.71
ORD003292,COD,Paid,2025-03-06,37309.93
ORD003293,Debit Card,Paid,2026-03-29,39383.47
ORD003294,COD,Paid,2025-01-11,38877.83
ORD003295,Credit Card,Paid,2024-06-22,16717.77
ORD003296,COD,Paid,2024-05-18,11339.77
ORD003297,UPI,Paid,2026-04-24,33320.01
ORD003298,Wallet,Paid,2025-09-09,27837.5
ORD003299,Wallet,Paid,2025-11-13,48338.2
ORD003300,Net Banking,Paid,2024-12-31,49806.19
ORD003301,COD,Paid,2026-05-21,35094.96
ORD003302,UPI,Paid,2024-04-02,44698.5
ORD003303,UPI,Paid,2024-11-01,13385.87
ORD003304,COD,Paid,2024-08-11,30962.17
ORD003305,COD,Paid,2025-10-26,47886.03
ORD003306,Net Banking,Paid,2026-05-19,21686.64
ORD003307,Credit Card,Refunded,2026-06-06,15778.22
ORD003308,UPI,Paid,2025-05-31,34973.1
ORD003309,Wallet,Failed,2026-01-27,3562.9
ORD003310,UPI,Paid,2024-11-20,35939.7
ORD003311,Net Banking,Paid,2025-01-21,33883.1
ORD003312,Wallet,Paid,2025-02-01,1234.4
ORD003313,Debit Card,Paid,2026-06-07,49727.88
ORD003314,COD,Failed,2024-11-29,31753.04
ORD003315,COD,Paid,2025-05-25,32231.63
ORD003316,Wallet,Paid,2026-04-19,42067.39
ORD003317,Credit Card,Paid,2025-04-28,16495.86
ORD003318,Net Banking,Paid,2026-06-04,29997.42
ORD003319,UPI,Paid,2026-07-19,49831.36
ORD003320,UPI,Paid,2025-01-16,814.85
ORD003321,Debit Card,Paid,2024-06-08,12510.81
ORD003322,Net Banking,Paid,2026-04-12,43433.78
ORD003323,Net Banking,Paid,2024-10-30,40820.13
ORD003324,Credit Card,Paid,2026-03-01,35351.13
ORD003325,UPI,Paid,2025-01-02,6578.14
ORD003326,Credit Card,Paid,2026-04-27,10765.21
ORD003327,Debit Card,Paid,2026-02-12,42235.71
ORD003328,Credit Card,Paid,2025-11-12,44995.93
ORD003329,UPI,Paid,2024-08-21,23634.32
ORD003330,Credit Card,Paid,2026-04-22,12566.05
ORD003331,UPI,Paid,2025-04-15,48232.83
ORD003332,Credit Card,Paid,2024-09-22,12299.99
ORD003333,Wallet,Paid,2025-04-07,27163.57
ORD003334,UPI,Paid,2025-04-05,34350.86
ORD003335,UPI,Paid,2026-07-02,10241.12
ORD003336,UPI,Paid,2026-05-30,22821.44
ORD003337,Net Banking,Paid,2026-07-31,31509.95
ORD003338,Credit Card,Paid,2024-05-09,35728.77
ORD003339,Debit Card,Refunded,2025-05-02,46997.09
ORD003340,Credit Card,Paid,2024-09-27,35359.71
ORD003341,Net Banking,Paid,2025-11-26,36679.95
ORD003342,Credit Card,Paid,2026-03-08,17376.02
ORD003343,Debit Card,Paid,2025-06-22,25718.08
ORD003344,Credit Card,Refunded,2026-07-15,46527.14
ORD003345,Net Banking,Paid,2026-03-06,17162.06
ORD003346,Credit Card,Paid,2025-02-26,16951.32
ORD003347,Credit Card,Paid,2025-04-19,4240.11
ORD003348,COD,Paid,2026-05-20,32876
ORD003349,Wallet,Paid,2026-03-12,30931.71
ORD003350,UPI,Paid,2026-05-30,30958
ORD003351,UPI,Paid,2024-07-04,7509.05
ORD003352,UPI,Paid,2025-05-08,40198.28
ORD003353,UPI,Paid,2025-01-15,30841.5
ORD003354,Credit Card,Paid,2025-03-09,4499.16
ORD003355,UPI,Paid,2025-07-10,46388.94
ORD003356,Credit Card,Paid,2025-08-13,26263.11
ORD003357,UPI,Paid,2026-05-05,10509.73
ORD003358,COD,Paid,2026-04-06,34368.94
ORD003359,COD,Paid,2025-08-06,36070.12
ORD003360,Wallet,Paid,2024-07-08,13419.7
ORD003361,Credit Card,Paid,2025-07-13,44849.79
ORD003362,Wallet,Paid,2026-02-16,13514.72
ORD003363,Net Banking,Paid,2026-08-04,2310.06
ORD003364,Credit Card,Paid,2025-12-03,24288.53
ORD003365,UPI,Failed,2024-07-09,3840.15
ORD003366,UPI,Paid,2025-01-20,25675
ORD003367,Credit Card,Paid,2024-06-13,39546.28
ORD003368,UPI,Paid,2026-07-27,48273.16
ORD003369,Credit Card,Paid,2026-01-29,6984.09
ORD003370,Debit Card,Failed,2026-06-21,24750.94
ORD003371,UPI,Paid,2024-11-28,9498.37
ORD003372,COD,Paid,2024-05-10,25778.27
ORD003373,Debit Card,Paid,2025-07-08,16543.3
ORD003374,Credit Card,Paid,2024-08-15,20120.07
ORD003375,Wallet,Failed,2026-04-16,30715.06
ORD003376,Wallet,Paid,2025-04-09,16640.49
ORD003377,Credit Card,Paid,2024-06-19,30362.89
ORD003378,Debit Card,Paid,2025-05-15,16330.98
ORD003379,Debit Card,Refunded,2025-04-09,13644.73
ORD003380,COD,Paid,2024-01-03,21850.44
ORD003381,Debit Card,Paid,2026-05-17,36831.56
ORD003382,Wallet,Paid,2026-08-02,45168.84
ORD003383,UPI,Refunded,2024-02-17,2161.48
ORD003384,UPI,Paid,2026-04-26,11112.67
ORD003385,UPI,Paid,2024-09-23,7225.29
ORD003386,UPI,Paid,2026-07-10,21635.32
ORD003387,UPI,Refunded,2024-01-08,2899.79
ORD003388,COD,Refunded,2025-01-19,31694.89
ORD003389,Credit Card,Paid,2026-06-24,33334.87
ORD003390,Credit Card,Paid,2025-12-01,7270.22
ORD003391,Wallet,Paid,2025-07-21,26310.67
ORD003392,UPI,Paid,2026-02-13,32683.56
ORD003393,UPI,Paid,2025-02-07,22974.28
ORD003394,Net Banking,Paid,2024-01-28,7016.94
ORD003395,COD,Paid,2024-08-24,10897.11
ORD003396,Debit Card,Paid,2024-10-03,1729.05
ORD003397,COD,Paid,2024-12-07,9657.03
ORD003398,UPI,Paid,2024-05-18,14164.28
ORD003399,Credit Card,Paid,2024-07-22,46045.58
ORD003400,Credit Card,Paid,2024-06-12,7714.08
ORD003401,Debit Card,Paid,2026-06-07,14768.38
ORD003402,UPI,Paid,2024-12-17,27789.03
ORD003403,Credit Card,Paid,2025-12-21,40130.3
ORD003404,UPI,Paid,2024-05-12,38497.53
ORD003405,Credit Card,Paid,2025-11-15,13563.25
ORD003406,COD,Paid,2026-07-08,42271.46
ORD003407,Debit Card,Paid,2025-04-05,1057.05
ORD003408,Credit Card,Refunded,2026-01-29,15974.43
ORD003409,UPI,Paid,2024-03-03,37790.88
ORD003410,Credit Card,Paid,2024-08-24,40362.99
ORD003411,Debit Card,Paid,2026-01-08,14801.09
ORD003412,Credit Card,Paid,2025-11-14,46753.51
ORD003413,Debit Card,Paid,2025-04-17,23347.64
ORD003414,UPI,Paid,2025-12-11,36664.72
ORD003415,UPI,Paid,2025-07-13,25987.29
ORD003416,Debit Card,Paid,2024-11-26,3545.73
ORD003417,Credit Card,Failed,2024-01-08,27943.85
ORD003418,UPI,Paid,2025-05-19,48224.13
ORD003419,COD,Paid,2024-08-29,36557.65
ORD003420,COD,Paid,2024-04-08,38981.53
ORD003421,COD,Paid,2025-04-24,8631.18
ORD003422,Credit Card,Paid,2026-06-23,32047.06
ORD003423,Wallet,Failed,2026-01-22,36456.61
ORD003424,Net Banking,Paid,2026-03-05,3342.09
ORD003425,Credit Card,Paid,2025-02-19,30190.68
ORD003426,Credit Card,Paid,2024-05-09,26207.04
ORD003427,UPI,Paid,2026-06-02,48174.41
ORD003428,UPI,Paid,2024-06-21,10241.26
ORD003429,Credit Card,Failed,2026-02-12,38644.41
ORD003430,COD,Paid,2026-08-15,49438.88
ORD003431,Debit Card,Refunded,2024-06-26,26947.52
ORD003432,COD,Paid,2024-07-03,19578
ORD003433,Debit Card,Paid,2024-09-08,7499.4
ORD003434,Debit Card,Paid,2024-01-13,37654.55
ORD003435,Credit Card,Paid,2026-05-02,40132.01
ORD003436,UPI,Paid,2026-07-29,12361.36
ORD003437,Credit Card,Paid,2025-03-16,37412.89
ORD003438,Debit Card,Paid,2024-02-11,41306.4
ORD003439,UPI,Paid,2026-02-17,6107.99
ORD003440,Credit Card,Paid,2025-07-05,46504.49
ORD003441,UPI,Paid,2024-03-29,32308.53
ORD003442,Credit Card,Paid,2024-01-22,27323.43
ORD003443,COD,Paid,2025-02-13,34882.71
ORD003444,Credit Card,Paid,2026-05-01,6792.82
ORD003445,Net Banking,Paid,2024-10-15,22826.51
ORD003446,Credit Card,Paid,2024-01-17,33630.59
ORD003447,Credit Card,Paid,2025-03-09,37423.18
ORD003448,COD,Paid,2024-08-17,16154.29
ORD003449,COD,Paid,2025-02-24,19631.14
ORD003450,Credit Card,Paid,2024-10-17,33496.26
ORD003451,UPI,Paid,2026-01-03,4485.71
ORD003452,Credit Card,Paid,2024-04-30,35052.12
ORD003453,COD,Paid,2025-02-02,21797.34
ORD003454,Net Banking,Paid,2026-02-09,25751.84
ORD003455,COD,Paid,2025-09-10,20945.94
ORD003456,Credit Card,Paid,2026-06-20,36039.65
ORD003457,UPI,Paid,2024-04-13,8283.46
ORD003458,Debit Card,Paid,2026-05-16,47301.37
ORD003459,UPI,Failed,2025-12-16,49702.26
ORD003460,UPI,Paid,2025-03-31,37470.22
ORD003461,Credit Card,Paid,2024-06-21,41199.92
ORD003462,Debit Card,Paid,2024-07-21,21087.75
ORD003463,COD,Refunded,2026-02-18,7745.87
ORD003464,Net Banking,Paid,2025-01-13,1770.67
ORD003465,Credit Card,Paid,2025-08-05,18743.69
ORD003466,UPI,Paid,2025-03-20,24074.57
ORD003467,COD,Paid,2025-09-01,10996.14
ORD003468,UPI,Paid,2024-11-16,33493.5
ORD003469,Wallet,Paid,2026-01-13,25902.76
ORD003470,UPI,Paid,2026-05-05,17855.06
ORD003471,Credit Card,Paid,2024-09-25,3294.79
ORD003472,Credit Card,Paid,2025-02-24,7812.29
ORD003473,Credit Card,Paid,2025-06-20,6320.94
ORD003474,Credit Card,Paid,2025-01-19,30491.45
ORD003475,UPI,Paid,2026-05-26,49231.38
ORD003476,Credit Card,Paid,2025-04-23,45052.45
ORD003477,Credit Card,Paid,2025-07-21,27939.79
ORD003478,Net Banking,Paid,2025-06-15,21936.35
ORD003479,Credit Card,Paid,2026-08-18,35057.55
ORD003480,Credit Card,Paid,2025-08-14,46084.43
ORD003481,Wallet,Paid,2025-12-16,33210.89
ORD003482,Net Banking,Paid,2024-10-24,16288.85
ORD003483,UPI,Refunded,2024-12-11,45297.08
ORD003484,UPI,Paid,2025-03-12,28338.51
ORD003485,Credit Card,Paid,2025-03-26,8149.59
ORD003486,UPI,Paid,2026-06-28,8970.46
ORD003487,Credit Card,Paid,2025-03-07,8250.48
ORD003488,Net Banking,Paid,2024-10-14,39047.08
ORD003489,UPI,Paid,2025-10-24,17752.32
ORD003490,Net Banking,Paid,2025-11-24,18175.82
ORD003491,UPI,Failed,2024-07-28,8614.71
ORD003492,COD,Paid,2025-09-25,25489.73
ORD003493,Debit Card,Paid,2026-05-14,41845.76
ORD003494,UPI,Paid,2026-05-15,11962.01
ORD003495,Wallet,Paid,2025-04-11,47887.64
ORD003496,Credit Card,Paid,2025-12-18,36378.93
ORD003497,UPI,Paid,2024-02-01,39714.61
ORD003498,Debit Card,Paid,2024-03-12,11198.55
ORD003499,COD,Paid,2026-07-07,49238.32
ORD003500,UPI,Paid,2024-06-30,36044.33
ORD003501,Credit Card,Paid,2026-04-15,16745.25
ORD003502,Net Banking,Paid,2025-03-05,5667.56
ORD003503,Net Banking,Paid,2024-08-26,4137.54
ORD003504,Credit Card,Paid,2025-06-30,48030.97
ORD003505,UPI,Paid,2025-02-19,46443.84
ORD003506,UPI,Paid,2025-07-03,27710.6
ORD003507,Debit Card,Paid,2024-12-01,26046.17
ORD003508,Debit Card,Paid,2024-04-26,16456.6
ORD003509,Debit Card,Refunded,2025-04-05,1252.91
ORD003510,UPI,Paid,2024-12-14,19215.29
ORD003511,COD,Paid,2025-09-13,21290
ORD003512,UPI,Paid,2026-07-24,6033.68
ORD003513,Wallet,Paid,2026-04-12,16072.48
ORD003514,Debit Card,Paid,2026-04-21,14127.04
ORD003515,Credit Card,Paid,2025-05-29,31201.88
ORD003516,Credit Card,Paid,2025-11-10,14088.3
ORD003517,Debit Card,Paid,2025-08-17,49319.36
ORD003518,Debit Card,Paid,2026-03-02,49264.13
ORD003519,UPI,Paid,2025-10-31,36255.81
ORD003520,UPI,Paid,2026-03-05,14093.93
ORD003521,UPI,Paid,2024-06-09,46074.09
ORD003522,Debit Card,Failed,2024-07-28,33809.23
ORD003523,Credit Card,Paid,2026-07-09,43939.97
ORD003524,Debit Card,Paid,2025-09-08,42297.36
ORD003525,Credit Card,Paid,2026-05-03,23885.64
ORD003526,Credit Card,Paid,2025-11-08,10906.23
ORD003527,Debit Card,Paid,2024-12-13,49939.66
ORD003528,UPI,Paid,2024-03-31,5615.03
ORD003529,COD,Refunded,2025-12-03,23001.6
ORD003530,Credit Card,Refunded,2024-04-22,28317.03
ORD003531,Wallet,Paid,2025-07-24,36680.93
ORD003532,Net Banking,Paid,2024-05-02,36592.18
ORD003533,COD,Paid,2026-08-02,13418.78
ORD003534,Debit Card,Paid,2024-10-02,22167.09
ORD003535,Credit Card,Paid,2024-07-07,42834.79
ORD003536,UPI,Paid,2025-05-12,21240.54
ORD003537,Debit Card,Paid,2026-04-09,29051.54
ORD003538,COD,Paid,2025-02-21,27565.72
ORD003539,UPI,Paid,2024-08-16,2662.49
ORD003540,Wallet,Paid,2024-09-29,18584.46
ORD003541,Debit Card,Paid,2024-03-02,14516.83
ORD003542,Credit Card,Paid,2024-05-16,12864.57
ORD003543,Credit Card,Paid,2026-07-01,22366.79
ORD003544,UPI,Paid,2025-03-12,35276.36
ORD003545,UPI,Refunded,2025-03-27,7329.29
ORD003546,UPI,Paid,2024-09-06,16904.86
ORD003547,Credit Card,Paid,2025-06-07,45412.49
ORD003548,Credit Card,Paid,2025-04-08,46292.85
ORD003549,UPI,Paid,2025-02-13,35143.84
ORD003550,Wallet,Paid,2025-03-15,10175.83
ORD003551,Debit Card,Refunded,2025-10-01,47751.3
ORD003552,Credit Card,Paid,2025-08-18,44455.07
ORD003553,UPI,Paid,2026-06-27,1646
ORD003554,UPI,Paid,2025-09-11,4765.98
ORD003555,Credit Card,Paid,2025-09-26,34600.84
ORD003556,UPI,Paid,2025-04-10,42600.17
ORD003557,Net Banking,Paid,2025-01-22,40477.2
ORD003558,Credit Card,Paid,2026-01-22,43439.5
ORD003559,Credit Card,Paid,2025-05-04,12863.44
ORD003560,Wallet,Paid,2025-09-17,7305.84
ORD003561,UPI,Paid,2024-05-05,13703.9
ORD003562,Wallet,Paid,2026-06-07,46800.12
ORD003563,COD,Paid,2024-07-24,10951.2
ORD003564,UPI,Paid,2024-06-07,17152.03
ORD003565,COD,Paid,2024-10-24,27842.63
ORD003566,Debit Card,Paid,2026-08-11,1357.65
ORD003567,Debit Card,Paid,2024-03-10,6773.38
ORD003568,Debit Card,Paid,2026-06-10,34437.3
ORD003569,Wallet,Paid,2024-05-01,9939.66
ORD003570,UPI,Paid,2024-06-05,31299.95
ORD003571,Credit Card,Paid,2025-03-21,15834.15
ORD003572,UPI,Paid,2026-03-16,21052.69
ORD003573,UPI,Paid,2025-12-27,13842.55
ORD003574,Credit Card,Paid,2024-08-25,5689.04
ORD003575,UPI,Paid,2025-09-16,7865.37
ORD003576,Debit Card,Refunded,2025-02-15,14852.37
ORD003577,COD,Paid,2026-03-06,20650.23
ORD003578,UPI,Paid,2026-05-28,18456.38
ORD003579,COD,Paid,2025-05-01,2002.18
ORD003580,Credit Card,Paid,2025-02-23,37341.78
ORD003581,Debit Card,Paid,2025-05-07,9748.84
ORD003582,UPI,Paid,2026-03-01,15235.42
ORD003583,UPI,Paid,2026-08-20,5633.12
ORD003584,Credit Card,Paid,2024-08-19,22853.09
ORD003585,UPI,Paid,2026-05-20,7353.88
ORD003586,COD,Paid,2024-07-21,9584.67
ORD003587,Debit Card,Paid,2024-08-20,38073.51
ORD003588,Wallet,Failed,2024-02-16,25564.47
ORD003589,Credit Card,Paid,2025-08-20,15163.24
ORD003590,Net Banking,Paid,2025-04-15,47627.13
ORD003591,Credit Card,Paid,2026-05-23,18350.94
ORD003592,UPI,Paid,2024-01-02,33118.29
ORD003593,Net Banking,Paid,2025-07-02,15875.74
ORD003594,Credit Card,Paid,2024-03-08,4129.44
ORD003595,Debit Card,Refunded,2026-03-07,46780.42
ORD003596,COD,Paid,2025-12-05,32553.56
ORD003597,UPI,Paid,2025-12-13,48002.65
ORD003598,Credit Card,Paid,2024-12-22,13080.77
ORD003599,Credit Card,Paid,2024-02-08,3478.79
ORD003600,Net Banking,Refunded,2024-12-21,31416.83
ORD003601,Net Banking,Paid,2024-11-24,28092.9
ORD003602,Debit Card,Paid,2025-11-16,23736.31
ORD003603,UPI,Paid,2024-02-19,34825.68
ORD003604,Wallet,Paid,2025-08-24,31248.68
ORD003605,UPI,Paid,2024-11-22,40775.1
ORD003606,Wallet,Paid,2026-02-18,38210.29
ORD003607,UPI,Paid,2024-07-02,46204.92
ORD003608,Net Banking,Paid,2025-01-27,48178.29
ORD003609,COD,Paid,2024-02-10,27960.71
ORD003610,Net Banking,Paid,2025-02-13,21247.79
ORD003611,UPI,Paid,2025-03-31,26997.41
ORD003612,COD,Paid,2025-09-14,26380.62
ORD003613,Net Banking,Paid,2025-03-23,39808.96
ORD003614,COD,Paid,2025-03-03,9290.36
ORD003615,UPI,Paid,2025-04-24,49443.68
ORD003616,Wallet,Paid,2026-07-10,23157.8
ORD003617,COD,Paid,2025-06-01,49834.91
ORD003618,Debit Card,Paid,2024-02-13,29909.57
ORD003619,UPI,Paid,2026-01-10,44293.56
ORD003620,Credit Card,Refunded,2026-05-27,10566.99
ORD003621,Debit Card,Paid,2025-07-05,46021.48
ORD003622,Debit Card,Paid,2026-03-30,14479.67
ORD003623,COD,Paid,2025-11-03,36697.02
