order_id,shipping_mode,dispatch_date,delivery_date,shipping_cost
ORD002813,Express,2026-07-08,2026-07-10,177.73
ORD002814,Standard,2024-04-28,2024-05-02,225.42
ORD002815,Standard,2024-10-11,2024-10-14,71.2
ORD002816,Standard,2024-08-23,2024-08-28,85.88
ORD002817,Standard,2024-11-30,2024-12-08,182.79
ORD002818,Same Day,2025-02-01,2025-02-06,262.52
ORD002819,Standard,2025-11-13,2025-11-17,124.02
ORD002820,Express,2025-01-11,2025-01-12,133.2
ORD002821,Same Day,2024-02-19,2024-02-26,447.28
ORD002822,Standard,2026-08-18,2026-08-19,73.57
ORD002823,Standard,2024-03-15,2024-03-23,155.18
ORD002824,Express,2025-03-15,2025-03-21,186.48
ORD002825,Standard,2026-01-09,2026-01-13,223.03
ORD002826,Express,2025-07-17,2025-07-20,313.73
ORD002827,Standard,2024-01-04,2024-01-10,270.83
ORD002828,Standard,2025-11-16,2025-11-19,66.21
ORD002829,Express,2024-05-20,2024-05-24,174.33
ORD002830,Standard,2024-09-08,2024-09-10,226.15
ORD002831,Standard,2025-08-05,2025-08-06,124.44
ORD002832,Same Day,2024-08-10,2024-08-17,203.14
ORD002833,Standard,2024-03-24,2024-03-31,154.75
ORD002834,Standard,2024-02-01,2024-02-04,139.8
ORD002835,Standard,2025-07-04,2025-07-10,46.46
ORD002836,Standard,2025-10-17,2025-10-21,284.74
ORD002837,Standard,2025-12-17,2025-12-19,139.09
ORD002838,Standard,2025-01-29,2025-02-01,130.8
ORD002839,Standard,2026-01-15,2026-01-16,266.45
ORD002840,Standard,2024-02-19,2024-02-26,152.17
ORD002841,Express,2026-03-05,2026-03-13,206.81
ORD002842,Standard,2025-08-01,2025-08-02,286.01
ORD002843,Standard,2024-02-22,2024-02-23,95.77
ORD002844,Standard,2024-11-10,2024-11-14,117.71
ORD002845,Standard,2024-11-02,2024-11-07,226.14
ORD002846,Standard,2026-08-24,2026-09-01,240.72
ORD002847,Standard,2025-03-15,2025-03-23,211.49
ORD002848,Express,2024-09-09,2024-09-12,365.78
ORD002849,Express,2025-08-26,2025-08-31,243.33
ORD002850,Express,2025-04-21,2025-04-25,122.95
ORD002851,Standard,2025-01-04,2025-01-09,246.73
ORD002852,Same Day,2024-02-21,2024-02-24,327.53
ORD002853,Standard,2024-12-26,2025-01-03,46.61
ORD002854,Same Day,2024-07-31,2024-08-03,209.74
ORD002855,Standard,2025-09-23,2025-09-28,112.38
ORD002856,Standard,2025-08-08,2025-08-10,251.51
ORD002857,Express,2025-11-05,2025-11-07,212.41
ORD002858,Standard,2026-06-15,2026-06-21,61.46
ORD002859,Standard,2024-03-16,2024-03-21,201.55
ORD002860,Standard,2025-08-28,2025-08-29,270.72
ORD002861,Standard,2026-05-30,2026-06-03,245.39
ORD002862,Same Day,2026-06-24,2026-06-30,208.75
ORD002863,Standard,2025-11-24,2025-12-01,246.88
ORD002864,Standard,2025-05-28,2025-06-01,237.43
ORD002865,Standard,2024-08-14,2024-08-22,152.35
ORD002866,Standard,2025-06-21,2025-06-27,44.8
ORD002867,Standard,2024-04-18,2024-04-21,87.22
ORD002868,Express,2024-03-05,2024-03-06,132.92
ORD002869,Express,2024-12-01,2024-12-04,318.79
ORD002870,Express,2025-10-08,2025-10-11,127.18
ORD002871,Standard,2026-05-30,2026-05-31,220.7
ORD002872,Standard,2025-08-05,2025-08-09,125.62
ORD002873,Standard,2026-01-13,2026-01-15,114.84
ORD002874,Standard,2026-01-27,2026-01-30,248.91
ORD002875,Express,2026-06-05,2026-06-10,264.03
ORD002876,Express,2025-12-27,2026-01-01,280.09
ORD002877,Express,2026-05-12,2026-05-14,205.26
ORD002878,Standard,2026-04-07,2026-04-13,214.96
ORD002879,Standard,2024-09-26,2024-09-30,235.6
ORD002880,Standard,2025-02-13,2025-02-19,93.98
ORD002881,Express,2025-07-20,2025-07-22,252.04
ORD002882,Express,2024-07-17,2024-07-21,364.76
ORD002883,Standard,2026-05-29,2026-06-01,274.24
ORD002884,Standard,2025-02-22,2025-02-28,80.98
ORD002885,Standard,2025-04-09,2025-04-13,73.76
ORD002886,Express,2025-11-06,2025-11-12,363.91
ORD002887,Standard,2025-07-22,2025-07-23,76.72
ORD002888,Express,2024-10-17,2024-10-25,364.39
ORD002889,Standard,2026-04-05,2026-04-06,69.5
ORD002890,Standard,2024-10-22,2024-10-26,257
ORD002891,Express,2024-08-01,2024-08-03,266.73
ORD002892,Standard,2026-05-06,2026-05-09,83.82
ORD002893,Standard,2025-09-17,2025-09-25,167.07
ORD002894,Standard,2024-12-12,2024-12-16,160.89
ORD002895,Express,2025-10-02,2025-10-05,331.47
ORD002896,Standard,2025-08-12,2025-08-20,191.24
ORD002897,Express,2024-08-13,2024-08-19,148.69
ORD002898,Same Day,2025-12-12,2025-12-15,301.38
ORD002899,Standard,2026-08-15,2026-08-22,169.94
ORD002900,Standard,2025-09-19,2025-09-22,252.15
ORD002901,Standard,2024-03-01,2024-03-02,104.74
ORD002902,Standard,2026-08-25,2026-09-01,270.31
ORD002903,Same Day,2024-09-23,2024-09-28,430.99
ORD002904,Standard,2026-07-30,2026-08-06,157.63
ORD002905,Standard,2026-08-29,2026-09-04,123.05
ORD002906,Same Day,2024-01-20,2024-01-24,202.27
ORD002907,Standard,2026-03-28,2026-04-01,63.07
ORD002908,Standard,2026-04-16,2026-04-23,238.01
ORD002909,Express,2025-04-21,2025-04-22,217.68
ORD002910,Standard,2025-05-23,2025-05-30,200.36
ORD002911,Express,2026-05-04,2026-05-06,325.71
ORD002912,Standard,2025-07-11,2025-07-12,197.53
ORD002913,Same Day,2025-11-25,2025-11-29,257.49
ORD002914,Express,2024-03-07,2024-03-08,183.73
ORD002915,Express,2025-08-22,2025-08-29,114.62
ORD002916,Standard,2024-09-19,2024-09-23,257.59
ORD002917,Standard,2024-09-15,2024-09-23,194.58
ORD002918,Same Day,2024-07-11,2024-07-18,345.24
ORD002919,Standard,2025-06-29,2025-06-30,152.25
ORD002920,Express,2025-12-06,2025-12-11,122.55
ORD002921,Standard,2025-11-17,2025-11-24,174.75
ORD002922,Express,2024-10-27,2024-11-01,325.98
ORD002923,Express,2024-12-28,2024-12-31,105.04
ORD002924,Express,2024-12-30,2025-01-01,245.01
ORD002925,Standard,2024-04-23,2024-04-25,197.98
ORD002926,Express,2026-08-29,2026-08-30,259.35
ORD002927,Same Day,2024-07-08,2024-07-15,244.2
ORD002928,Standard,2024-04-28,2024-05-03,240.19
ORD002929,Express,2024-09-26,2024-10-02,329.56
ORD002930,Same Day,2026-01-26,2026-02-01,392.55
ORD002931,Same Day,2024-10-24,2024-10-30,335.48
ORD002932,Same Day,2024-11-11,2024-11-15,367.48
ORD002933,Standard,2026-08-04,2026-08-09,117.38
ORD002934,Standard,2024-01-13,2024-01-19,227.57
ORD002935,Standard,2024-12-24,2024-12-31,204.74
ORD002936,Same Day,2025-11-30,2025-12-08,364.27
ORD002937,Standard,2025-02-11,2025-02-16,212.28
ORD002938,Express,2025-09-05,2025-09-06,179.72
ORD002939,Express,2025-05-26,2025-06-01,260.26
ORD002940,Express,2025-08-04,2025-08-06,306.89
ORD002941,Standard,2025-07-10,2025-07-12,146.29
ORD002942,Express,2025-01-14,2025-01-17,197.09
ORD002943,Standard,2024-04-30,2024-05-05,76.16
ORD002944,Express,2025-02-26,2025-03-03,105.97
ORD002945,Standard,2025-11-12,2025-11-15,251.69
ORD002946,Standard,2026-01-08,2026-01-12,196.22
ORD002947,Express,2024-11-01,2024-11-03,369.92
ORD002948,Standard,2024-09-25,2024-09-27,297.28
ORD002949,Standard,2024-07-19,2024-07-25,113.07
ORD002950,Standard,2026-05-23,2026-05-28,130.77
ORD002951,Standard,2024-08-20,2024-08-25,43
ORD002952,Same Day,2024-06-06,2024-06-11,423.97
ORD002953,Standard,2026-02-09,2026-02-12,151.82
ORD002954,Standard,2025-01-17,2025-01-25,187.41
ORD002955,Standard,2025-05-27,2025-05-29,116.3
ORD002956,Standard,2024-04-25,2024-05-02,231.8
ORD002957,Standard,2024-11-14,2024-11-18,208.26
ORD002958,Express,2024-02-16,2024-02-18,133.03
ORD002959,Standard,2025-05-27,2025-06-04,94.21
ORD002960,Standard,2025-06-20,2025-06-28,114.91
ORD002961,Standard,2024-10-16,2024-10-24,233.15
ORD002962,Standard,2025-03-22,2025-03-23,273.41
ORD002963,Standard,2024-05-25,2024-06-02,203.34
ORD002964,Express,2024-01-21,2024-01-29,337.65
ORD002965,Standard,2024-09-17,2024-09-18,272.49
ORD002966,Express,2025-05-15,2025-05-18,318.63
ORD002967,Standard,2026-06-08,2026-06-11,257.45
ORD002968,Standard,2026-04-28,2026-05-06,241.78
ORD002969,Express,2025-08-13,2025-08-20,105.54
ORD002970,Express,2024-04-26,2024-05-04,260.25
ORD002971,Standard,2025-02-24,2025-02-27,42.71
ORD002972,Standard,2024-03-05,2024-03-13,110.33
ORD002973,Standard,2024-12-11,2024-12-14,168.21
ORD002974,Same Day,2024-11-26,2024-12-01,221.27
ORD002975,Standard,2025-06-28,2025-06-29,251.1
ORD002976,Express,2025-12-09,2025-12-14,197.19
ORD002977,Standard,2025-11-09,2025-11-12,269.25
ORD002978,Standard,2025-07-03,2025-07-06,147.86
ORD002979,Standard,2024-09-09,2024-09-12,269.57
ORD002980,Standard,2026-06-23,2026-06-25,263.7
ORD002981,Express,2024-07-30,2024-08-02,160.22
ORD002982,Express,2025-06-03,2025-06-08,191.99
ORD002983,Express,2026-07-25,2026-08-01,106.99
ORD002984,Standard,2025-07-22,2025-07-25,236.89
ORD002985,Express,2024-07-16,2024-07-19,295.83
ORD002986,Standard,2024-08-22,2024-08-29,229.75
ORD002987,Standard,2024-08-18,2024-08-20,208.52
ORD002988,Standard,2026-05-29,2026-06-03,139.78
ORD002989,Standard,2026-01-24,2026-01-29,96.52
ORD002990,Express,2024-04-10,2024-04-11,355.81
ORD002991,Standard,2025-08-20,2025-08-25,154.34
ORD002992,Express,2024-04-14,2024-04-20,162.13
ORD002993,Same Day,2025-09-16,2025-09-17,358.37
ORD002994,Standard,2025-12-15,2025-12-20,240.32
ORD002995,Express,2025-07-03,2025-07-11,282.36
ORD002996,Standard,2024-07-02,2024-07-10,139.57
ORD002997,Express,2025-02-05,2025-02-06,148.34
ORD002998,Express,2025-01-31,2025-02-06,169.59
ORD002999,Standard,2024-05-24,2024-05-30,252.12
ORD003000,Express,2025-08-03,2025-08-05,175.39
ORD003001,Standard,2025-03-23,2025-03-29,66.99
ORD003002,Express,2025-08-18,2025-08-25,221.13
ORD003003,Standard,2025-09-27,2025-09-28,175.11
ORD003004,Express,2026-02-24,2026-03-01,219.1
ORD003005,Standard,2024-01-06,2024-01-10,284.22
ORD003006,Standard,2025-05-27,2025-06-01,179.34
ORD003007,Express,2024-10-21,2024-10-25,325.86
ORD003008,Standard,2025-09-16,2025-09-24,142.56
ORD003009,Standard,2024-10-24,2024-10-26,42.22
ORD003010,Express,2026-01-21,2026-01-29,280.84
ORD003011,Standard,2024-10-28,2024-11-03,36.88
ORD003012,Express,2026-03-25,2026-03-27,367.41
ORD003013,Standard,2024-01-13,2024-01-21,152.05
ORD003014,Standard,2024-02-03,2024-02-10,292.56
ORD003015,Standard,2025-02-15,2025-02-23,71.9
ORD003016,Standard,2025-07-13,2025-07-19,294.72
ORD003017,Express,2024-04-19,2024-04-25,109.62
ORD003018,Same Day,2024-07-14,2024-07-22,192.3
ORD003019,Express,2025-07-20,2025-07-28,210.46
ORD003020,Same Day,2026-05-27,2026-05-30,235.23
ORD003021,Same Day,2024-01-17,2024-01-22,310.14
ORD003022,Standard,2024-01-16,2024-01-17,164.9
ORD003023,Standard,2025-02-06,2025-02-10,186.17
ORD003024,Express,2025-01-02,2025-01-09,343.45
ORD003025,Standard,2024-10-28,2024-11-03,39.51
ORD003026,Standard,2025-03-26,2025-03-28,237.13
ORD003027,Same Day,2025-04-06,2025-04-08,280.37
ORD003028,Express,2026-07-26,2026-07-29,318.11
ORD003029,Standard,2026-06-19,2026-06-26,169.51
ORD003030,Standard,2025-01-17,2025-01-23,282.27
ORD003031,Standard,2026-08-31,2026-09-07,165.44
ORD003032,Same Day,2025-05-12,2025-05-13,319.7
ORD003033,Express,2026-08-10,2026-08-11,283.55
ORD003034,Standard,2024-02-12,2024-02-15,259.22
ORD003035,Express,2026-07-22,2026-07-24,248.5
ORD003036,Express,2024-11-20,2024-11-28,166.53
ORD003037,Express,2024-05-08,2024-05-16,247.84
ORD003038,Standard,2025-11-09,2025-11-14,98.54
ORD003039,Express,2025-05-09,2025-05-13,361.6
ORD003040,Standard,2025-01-18,2025-01-22,37.72
ORD003041,Standard,2026-04-25,2026-04-27,120.23
ORD003042,Express,2024-03-27,2024-03-30,278.99
ORD003043,Same Day,2024-06-22,2024-06-26,449.15
ORD003044,Express,2024-07-09,2024-07-12,345.22
ORD003045,Express,2025-04-29,2025-04-30,246.61
ORD003046,Express,2025-04-21,2025-04-24,142.64
ORD003047,Same Day,2025-07-13,2025-07-14,342.26
ORD003048,Standard,2024-11-25,2024-12-02,60.27
ORD003049,Standard,2024-06-26,2024-07-02,161.8
ORD003050,Standard,2024-05-01,2024-05-08,127.31
ORD003051,Standard,2024-03-11,2024-03-18,197.83
ORD003052,Express,2024-02-19,2024-02-26,220.15
ORD003053,Standard,2024-11-12,2024-11-14,256.85
ORD003054,Express,2025-01-02,2025-01-09,233.67
ORD003055,Standard,2026-05-24,2026-05-29,165.88
ORD003056,Standard,2024-12-31,2025-01-05,187.56
ORD003057,Standard,2024-07-26,2024-07-30,204.8
ORD003058,Standard,2024-12-10,2024-12-12,248.37
ORD003059,Standard,2024-05-09,2024-05-12,158.94
ORD003060,Standard,2025-12-06,2025-12-07,208.99
ORD003061,Express,2024-07-08,2024-07-15,140.12
ORD003062,Standard,2026-07-01,2026-07-06,98.24
ORD003063,Standard,2024-06-29,2024-07-02,295.35
ORD003064,Same Day,2025-07-25,2025-07-26,203.58
ORD003065,Express,2024-05-07,2024-05-09,227.72
ORD003066,Standard,2024-08-07,2024-08-11,296.25
ORD003067,Standard,2025-06-11,2025-06-16,202.65
ORD003068,Standard,2025-03-13,2025-03-14,105.56
ORD003069,Standard,2024-03-31,2024-04-08,245.76
ORD003070,Standard,2026-04-09,2026-04-17,253.76
ORD003071,Standard,2024-08-05,2024-08-09,254.76
ORD003072,Same Day,2025-01-21,2025-01-24,340.86
ORD003073,Express,2025-08-26,2025-08-30,276.85
ORD003074,Standard,2024-02-20,2024-02-27,93.41
ORD003075,Same Day,2024-01-20,2024-01-28,356.03
ORD003076,Express,2024-12-17,2024-12-18,353.22
ORD003077,Standard,2025-11-12,2025-11-16,105.75
ORD003078,Standard,2025-02-06,2025-02-09,104.95
ORD003079,Standard,2025-09-29,2025-10-07,267.62
ORD003080,Standard,2026-06-18,2026-06-20,236.9
ORD003081,Express,2025-12-30,2026-01-04,252.64
ORD003082,Standard,2026-02-01,2026-02-05,258.57
ORD003083,Express,2025-03-30,2025-04-07,287.76
ORD003084,Standard,2025-11-12,2025-11-15,182.85
ORD003085,Express,2025-10-17,2025-10-21,174.45
ORD003086,Same Day,2026-02-08,2026-02-11,193.84
ORD003087,Standard,2024-12-05,2024-12-08,74.42
ORD003088,Standard,2025-05-26,2025-06-03,280.57
ORD003089,Standard,2024-03-26,2024-03-27,273.98
ORD003090,Standard,2025-05-31,2025-06-03,66.78
ORD003091,Standard,2024-03-25,2024-04-02,289.15
ORD003092,Standard,2025-07-08,2025-07-11,101.42
ORD003093,Express,2026-06-30,2026-07-03,227.85
ORD003094,Express,2026-05-15,2026-05-21,117.42
ORD003095,Express,2025-04-26,2025-04-29,226.16
ORD003096,Standard,2025-03-14,2025-03-20,91.67
ORD003097,Standard,2024-04-02,2024-04-10,105.64
ORD003098,Express,2026-01-10,2026-01-16,215.35
ORD003099,Express,2024-11-24,2024-11-28,136.18
ORD003100,Same Day,2024-05-07,2024-05-08,288.45
ORD003101,Standard,2024-09-12,2024-09-17,212.93
ORD003102,Express,2024-05-18,2024-05-22,220.55
ORD003103,Express,2025-08-11,2025-08-15,113.51
ORD003104,Express,2024-04-15,2024-04-19,286.54
ORD003105,Express,2026-06-21,2026-06-24,309.68
ORD003106,Standard,2024-03-13,2024-03-19,79.08
ORD003107,Express,2024-07-31,2024-08-02,170.89
ORD003108,Express,2024-08-11,2024-08-17,181.95
ORD003109,Express,2024-08-03,2024-08-06,337.6
ORD003110,Express,2025-10-04,2025-10-07,231.48
ORD003111,Express,2026-05-12,2026-05-15,365.64
ORD003112,Standard,2025-11-13,2025-11-15,63.99
ORD003113,Express,2025-01-20,2025-01-22,309.82
ORD003114,Standard,2026-03-21,2026-03-23,271.04
ORD003115,Standard,2025-11-28,2025-11-29,246.68
ORD003116,Express,2025-04-28,2025-05-04,349.44
ORD003117,Standard,2025-09-01,2025-09-09,287.04
ORD003118,Same Day,2024-12-18,2024-12-19,280.28
ORD003119,Standard,2024-09-21,2024-09-27,282.84
ORD003120,Express,2024-02-07,2024-02-11,153.12
ORD003121,Standard,2024-11-29,2024-12-04,75.75
ORD003122,Standard,2024-11-05,2024-11-10,94.31
ORD003123,Standard,2024-05-08,2024-05-16,227.74
ORD003124,Standard,2025-05-18,2025-05-19,77.55
ORD003125,Same Day,2025-03-09,2025-03-10,283.31
ORD003126,Standard,2025-10-11,2025-10-17,67.06
ORD003127,Express,2025-08-17,2025-08-20,286.56
ORD003128,Express,2025-08-14,2025-08-18,255.29
ORD003129,Standard,2024-09-26,2024-09-28,225.33
ORD003130,Standard,2026-05-31,2026-06-08,137.53
ORD003131,Standard,2026-06-14,2026-06-17,137.79
ORD003132,Standard,2024-08-31,2024-09-05,210.83
ORD003133,Express,2025-05-20,2025-05-26,254.7
ORD003134,Standard,2025-03-14,2025-03-15,123.78
ORD003135,Standard,2026-02-15,2026-02-17,181.75
ORD003136,Express,2026-02-26,2026-03-01,218.76
ORD003137,Standard,2026-02-19,2026-02-24,264.32
ORD003138,Same Day,2025-04-29,2025-05-06,366.35
ORD003139,Standard,2026-01-20,2026-01-26,252.29
ORD003140,Standard,2024-01-18,2024-01-25,218.24
ORD003141,Express,2025-09-30,2025-10-04,291.54
ORD003142,Express,2025-10-15,2025-10-19,124.56
ORD003143,Express,2024-05-18,2024-05-26,363.91
ORD003144,Express,2024-09-26,2024-10-03,139.16
ORD003145,Standard,2026-07-06,2026-07-14,82.95
ORD003146,Same Day,2025-04-20,2025-04-27,380.4
ORD003147,Same Day,2024-03-01,2024-03-03,217.01
ORD003148,Standard,2025-08-04,2025-08-10,275.22
ORD003149,Standard,2026-05-13,2026-05-19,46.01
ORD003150,Standard,2025-09-25,2025-09-26,263.58
ORD003151,Standard,2026-02-09,2026-02-11,51.07
ORD003152,Standard,2026-01-25,2026-01-27,89.52
ORD003153,Standard,2026-06-06,2026-06-10,145.98
ORD003154,Standard,2025-05-23,2025-05-31,199.15
ORD003155,Express,2026-05-05,2026-05-11,218.6
ORD003156,Same Day,2025-10-01,2025-10-03,272.55
ORD003157,Express,2024-04-14,2024-04-15,266.07
ORD003158,Standard,2025-02-15,2025-02-22,102.92
ORD003159,Standard,2024-06-06,2024-06-12,240.65
ORD003160,Standard,2025-02-05,2025-02-12,170.91
ORD003161,Standard,2025-02-25,2025-03-04,87.48
ORD003162,Same Day,2025-09-13,2025-09-18,202.47
ORD003163,Standard,2024-12-08,2024-12-15,74.17
ORD003164,Standard,2025-09-24,2025-09-25,87.09
ORD003165,Express,2025-04-08,2025-04-11,270.35
ORD003166,Express,2025-01-27,2025-01-30,239.32
ORD003167,Standard,2025-11-02,2025-11-03,123.89
ORD003168,Standard,2026-04-25,2026-04-30,272.16
ORD003169,Express,2026-02-02,2026-02-09,234.84
ORD003170,Express,2024-06-22,2024-06-24,148.49
ORD003171,Express,2024-01-09,2024-01-10,269.54
ORD003172,Standard,2024-05-30,2024-05-31,91.95
ORD003173,Express,2026-07-14,2026-07-15,297.78
ORD003174,Standard,2024-01-18,2024-01-24,204.9
ORD003175,Standard,2026-02-13,2026-02-17,105.47
ORD003176,Standard,2026-01-18,2026-01-23,160.8
ORD003177,Standard,2026-03-30,2026-04-03,194.91
ORD003178,Standard,2025-11-22,2025-11-29,299.1
ORD003179,Standard,2024-08-19,2024-08-25,278.81
ORD003180,Express,2026-04-18,2026-04-21,273.36
ORD003181,Standard,2024-05-19,2024-05-20,129.14
ORD003182,Express,2025-07-08,2025-07-10,108.97
ORD003183,Standard,2025-08-13,2025-08-18,283.1
ORD003184,Standard,2026-05-13,2026-05-20,168.12
ORD003185,Express,2026-02-15,2026-02-18,143.95
ORD003186,Same Day,2024-09-21,2024-09-22,408.92
ORD003187,Standard,2025-06-11,2025-06-17,80.95
ORD003188,Express,2026-07-21,2026-07-29,198.88
ORD003189,Standard,2024-01-28,2024-01-29,54.65
ORD003190,Express,2024-04-02,2024-04-10,173.57
ORD003191,Standard,2026-05-17,2026-05-23,104.57
ORD003192,Standard,2025-02-20,2025-02-21,112.99
ORD003193,Express,2026-02-28,2026-03-05,306.83
ORD003194,Express,2026-05-04,2026-05-12,334.46
ORD003195,Express,2024-10-04,2024-10-08,117.12
ORD003196,Standard,2025-06-01,2025-06-08,100.48
ORD003197,Express,2024-11-23,2024-12-01,370
ORD003198,Standard,2024-06-22,2024-06-26,185.67
ORD003199,Express,2025-12-06,2025-12-07,344
ORD003200,Standard,2026-06-21,2026-06-25,211.96
ORD003201,Express,2025-07-18,2025-07-25,269.01
ORD003202,Standard,2025-02-17,2025-02-18,46.17
ORD003203,Standard,2025-06-13,2025-06-15,172.56
ORD003204,Standard,2024-05-07,2024-05-14,43.52
ORD003205,Standard,2026-05-28,2026-05-29,163.41
ORD003206,Standard,2026-04-22,2026-04-23,113.12
ORD003207,Standard,2026-02-01,2026-02-05,183.41
ORD003208,Express,2025-04-17,2025-04-19,258.31
ORD003209,Standard,2024-11-05,2024-11-06,231.51
ORD003210,Same Day,2026-06-08,2026-06-16,362.34
ORD003211,Standard,2024-02-13,2024-02-15,94.89
ORD003212,Express,2025-08-28,2025-09-02,272.32
ORD003213,Standard,2026-07-01,2026-07-06,70.54
ORD003214,Express,2026-08-12,2026-08-19,303.17
ORD003215,Standard,2025-09-12,2025-09-17,46.93
ORD003216,Standard,2024-05-27,2024-05-31,91.24
ORD003217,Standard,2024-07-14,2024-07-22,69.33
ORD003218,Standard,2024-07-28,2024-07-30,190.94
ORD003219,Standard,2025-04-05,2025-04-06,176.97
ORD003220,Standard,2024-10-19,2024-10-26,58.51
ORD003221,Standard,2025-03-30,2025-04-06,178.74
ORD003222,Express,2024-10-01,2024-10-09,285.03
ORD003223,Standard,2024-04-06,2024-04-11,262.54
ORD003224,Express,2025-04-05,2025-04-08,207.03
ORD003225,Express,2024-05-27,2024-06-03,224.21
ORD003226,Standard,2024-09-28,2024-09-29,43.25
ORD003227,Express,2025-01-04,2025-01-05,164.15
ORD003228,Standard,2024-12-21,2024-12-29,139.24
ORD003229,Express,2024-04-09,2024-04-11,350.55
ORD003230,Standard,2025-07-17,2025-07-22,165.38
ORD003231,Express,2026-03-18,2026-03-22,270.77
ORD003232,Express,2026-07-03,2026-07-06,251.69
ORD003233,Standard,2024-06-29,2024-07-04,289.2
ORD003234,Standard,2024-03-29,2024-03-31,123.93
ORD003235,Standard,2024-02-01,2024-02-04,155.61
ORD003236,Express,2026-07-15,2026-07-23,203.59
ORD003237,Standard,2024-03-14,2024-03-18,271.62
ORD003238,Standard,2026-08-29,2026-09-02,240.24
